building_id,year,meter,total_meter_reading
Hog_parking_Bernardo,2016,electricity,613987.0
Hog_parking_Bernardo,2016,steam,697091.8113
Hog_parking_Bernardo,2017,chilledwater,244567.7745
Hog_parking_Bernardo,2017,electricity,510485.0
Hog_parking_Bernardo,2017,steam,644684.2441
Hog_parking_Cliff,2016,electricity,924971.908
Hog_parking_Cliff,2017,electricity,875270.918
Hog_parking_Jean,2016,electricity,488473.498
Hog_parking_Jean,2017,electricity,504477.447
Hog_parking_Jeana,2016,electricity,250420.291
Hog_parking_Jeana,2017,electricity,247996.98
Hog_parking_Joan,2016,electricity,0.75
Hog_parking_Joan,2017,electricity,1.06
Hog_parking_Marcus,2016,electricity,706012.606
Hog_parking_Marcus,2017,electricity,794191.197
Hog_parking_Shannon,2016,electricity,943125.688
Hog_parking_Shannon,2016,steam,6971981.5558
Hog_parking_Shannon,2017,electricity,1017925.459
Hog_parking_Shannon,2017,steam,7971502.6253
Hog_public_Brad,2016,chilledwater,36007021.3297
Hog_public_Brad,2016,electricity,8910452.021
Hog_public_Brad,2016,steam,4418608.8607
Hog_public_Brad,2017,chilledwater,30490733.0718
Hog_public_Brad,2017,electricity,8618678.045
Hog_public_Brad,2017,steam,4747310.6962
Hog_public_Crystal,2016,chilledwater,2717062.6615
Hog_public_Crystal,2016,electricity,2702761.043
Hog_public_Crystal,2016,steam,17980694.605
Hog_public_Crystal,2017,chilledwater,1908850.5355
Hog_public_Crystal,2017,electricity,2562749.574
Hog_public_Crystal,2017,steam,13936898.3265
Hog_public_Gerard,2016,chilledwater,322039.51
Hog_public_Gerard,2016,electricity,540015.607
Hog_public_Gerard,2017,chilledwater,274568.1322
Hog_public_Gerard,2017,electricity,447269.921
Hog_public_Kevin,2016,chilledwater,12057206.4965
Hog_public_Kevin,2016,electricity,4773916.2511
Hog_public_Kevin,2016,steam,15146794.4297
Hog_public_Kevin,2017,chilledwater,9279673.0435
Hog_public_Kevin,2017,electricity,4851673.6970999995
Hog_public_Kevin,2017,steam,13587578.4327
Hog_public_Octavia,2016,chilledwater,12870333.0797
Hog_public_Octavia,2016,electricity,1747065.092
Hog_public_Octavia,2016,steam,27119500.9277
Hog_public_Octavia,2017,chilledwater,10952588.4607
Hog_public_Octavia,2017,electricity,1682937.884
Hog_public_Octavia,2017,steam,25999921.5854
Hog_science_Max,2016,electricity,1171050.0
Hog_science_Max,2016,steam,0.0
Hog_science_Max,2017,electricity,1368362.0
Hog_science_Max,2017,steam,1817474.26
Hog_services_Adrianna,2016,electricity,2005217.364
Hog_services_Adrianna,2016,steam,118460482.2446
Hog_services_Adrianna,2017,electricity,2370012.35
Hog_services_Adrianna,2017,steam,91244218.5374
Hog_services_Cory,2016,steam,0.0
Hog_services_Cory,2017,steam,1722167.1983999999
Hog_services_Danny,2016,steam,412737.8999
Hog_services_Danny,2017,steam,293096.5044
Hog_services_Joe,2016,electricity,257375.051
Hog_services_Joe,2017,electricity,237719.927
Hog_services_Kerrie,2016,electricity,169353.603
Hog_services_Kerrie,2017,electricity,172443.7
Hog_services_Marshall,2016,electricity,694579.589
Hog_services_Marshall,2017,electricity,694417.965
Hog_warehouse_Kaye,2016,steam,233664.8485
Hog_warehouse_Kaye,2017,steam,277786.5672
Hog_warehouse_Louise,2016,electricity,104185.0
Hog_warehouse_Louise,2017,electricity,103696.0
Hog_warehouse_Porsha,2016,electricity,100313.586
Hog_warehouse_Porsha,2017,electricity,103398.163
Hog_warehouse_Rosanna,2016,electricity,178201.573
Hog_warehouse_Rosanna,2017,electricity,187908.531
Lamb_assembly_Alden,2016,electricity,18521.9008
Lamb_assembly_Alden,2017,electricity,3116.0479
Lamb_assembly_Alden,2017,gas,29161.396
Lamb_assembly_Bertie,2016,electricity,897525.202
Lamb_assembly_Bertie,2016,gas,1478243.0814
Lamb_assembly_Bertie,2017,electricity,396944.7562
Lamb_assembly_Bertie,2017,gas,878169.5631
Lamb_assembly_Cesar,2016,electricity,146942.3997
Lamb_assembly_Cesar,2016,gas,248644.961
Lamb_assembly_Cesar,2017,electricity,31345.4293
Lamb_assembly_Cesar,2017,gas,159068.1457
Lamb_assembly_Cherie,2016,electricity,675465.5004
Lamb_assembly_Cherie,2016,gas,969691.612
Lamb_assembly_Cherie,2017,electricity,290944.3691
Lamb_assembly_Cherie,2017,gas,702931.1341
Lamb_assembly_Corliss,2016,electricity,123835.0999
Lamb_assembly_Corliss,2016,gas,199937.7385
Lamb_assembly_Corliss,2017,electricity,33980.6004
Lamb_assembly_Corliss,2017,gas,156253.8906
Lamb_assembly_Delilah,2016,electricity,110554.0996
Lamb_assembly_Delilah,2016,gas,196954.0811
Lamb_assembly_Delilah,2017,electricity,2395.9471
Lamb_assembly_Delilah,2017,gas,196228.9209
Lamb_assembly_Dillon,2016,electricity,250739.6978
Lamb_assembly_Dillon,2016,gas,2208625.5781
Lamb_assembly_Dillon,2017,electricity,138820.9227
Lamb_assembly_Dillon,2017,gas,1675672.1665
Lamb_assembly_Dorathy,2016,electricity,28637.0
Lamb_assembly_Dorathy,2016,gas,38704.1649
Lamb_assembly_Dorathy,2017,electricity,9086.985
Lamb_assembly_Dorathy,2017,gas,29490.2998
Lamb_assembly_Dorothy,2016,electricity,446514.7981
Lamb_assembly_Dorothy,2016,gas,157544.339
Lamb_assembly_Dorothy,2017,electricity,235196.9722
Lamb_assembly_Dorothy,2017,gas,318977.2828
Lamb_assembly_Dudley,2016,electricity,179171.4002
Lamb_assembly_Dudley,2016,gas,1314259.972
Lamb_assembly_Dudley,2017,electricity,41999.9196
Lamb_assembly_Dudley,2017,gas,683399.4619999999
Lamb_assembly_Elinor,2016,electricity,239143.9011
Lamb_assembly_Elinor,2016,gas,2102929.5525
Lamb_assembly_Elinor,2017,electricity,153860.444
Lamb_assembly_Elinor,2017,gas,0.0
Lamb_assembly_Ethel,2016,electricity,300740.9035
Lamb_assembly_Ethel,2016,gas,51471.82
Lamb_assembly_Ethel,2017,electricity,37479.3086
Lamb_assembly_Ethel,2017,gas,621160.3535
Lamb_assembly_Eugenia,2016,electricity,58745.3004
Lamb_assembly_Eugenia,2016,gas,77796.881
Lamb_assembly_Eugenia,2017,electricity,14747.4197
Lamb_assembly_Eugenia,2017,gas,14467.928
Lamb_assembly_Isa,2016,electricity,22774.05
Lamb_assembly_Isa,2016,gas,134248.701
Lamb_assembly_Isa,2017,electricity,8293.6833
Lamb_assembly_Isa,2017,gas,68157.2514
Lamb_assembly_Jerry,2016,electricity,25341.3003
Lamb_assembly_Jerry,2016,gas,72540.505
Lamb_assembly_Jerry,2017,electricity,9468.4728
Lamb_assembly_Jerry,2017,gas,28754.0158
Lamb_assembly_Katelyn,2016,electricity,304970.899
Lamb_assembly_Katelyn,2016,gas,415746.44
Lamb_assembly_Katelyn,2017,electricity,188108.28830000001
Lamb_assembly_Katelyn,2017,gas,280101.298
Lamb_assembly_Kurt,2016,electricity,17636.1999
Lamb_assembly_Kurt,2016,gas,149622.2225
Lamb_assembly_Kurt,2017,electricity,6173.3007
Lamb_assembly_Kurt,2017,gas,103159.092
Lamb_assembly_Librada,2016,electricity,308877.4971
Lamb_assembly_Librada,2017,electricity,239828.6138
Lamb_assembly_Louis,2016,electricity,126573.07
Lamb_assembly_Louis,2016,gas,1638056.797
Lamb_assembly_Louis,2017,electricity,151704.4147
Lamb_assembly_Louis,2017,gas,1043239.081
Lamb_assembly_Nicole,2016,electricity,17501.901
Lamb_assembly_Nicole,2016,gas,182608.192
Lamb_assembly_Nicole,2017,electricity,7592.2825
Lamb_assembly_Nicole,2017,gas,133960.8452
Lamb_assembly_Ossie,2016,electricity,45525.1008
Lamb_assembly_Ossie,2016,gas,123502.0322
Lamb_assembly_Ossie,2017,electricity,18987.4271
Lamb_assembly_Ossie,2017,gas,87092.2961
Lamb_assembly_Queen,2016,electricity,12144.8994
Lamb_assembly_Queen,2017,electricity,2006.3735
Lamb_assembly_Rosa,2016,electricity,1196841.7714
Lamb_assembly_Rosa,2016,gas,276613.332
Lamb_assembly_Rosa,2017,electricity,750099.6321
Lamb_assembly_Rosa,2017,gas,203973.8235
Lamb_assembly_Steven,2016,electricity,48633.578
Lamb_assembly_Steven,2016,gas,200183.521
Lamb_assembly_Steven,2017,electricity,14119.4984
Lamb_assembly_Steven,2017,gas,137134.5295
Lamb_assembly_Tasha,2016,electricity,142210.3009
Lamb_assembly_Tasha,2017,electricity,17763.3403
Lamb_assembly_Tawana,2016,electricity,54182.3002
Lamb_assembly_Tawana,2017,electricity,17221.5752
Lamb_assembly_Theresa,2016,electricity,34906.1991
Lamb_assembly_Theresa,2017,electricity,12249.1678
Lamb_assembly_Walter,2016,electricity,36415.7994
Lamb_assembly_Walter,2016,gas,14642.859
Lamb_assembly_Walter,2017,electricity,12207.1341
Lamb_assembly_Walter,2017,gas,16843.0341
Lamb_assembly_Zita,2016,electricity,4838.0993
Lamb_assembly_Zita,2017,electricity,1.7278999999999998
Lamb_education_Aldo,2016,electricity,18923.0995
Lamb_education_Aldo,2016,gas,22569.934
Lamb_education_Aldo,2017,electricity,6969.3017
Lamb_education_Aldo,2017,gas,19493.798
Lamb_education_Alina,2016,electricity,50021.6009
Lamb_education_Alina,2016,gas,116872.913
Lamb_education_Alina,2017,electricity,7283.2153
Lamb_education_Alina,2017,gas,76355.55099999999
Lamb_education_Antonio,2016,electricity,419743.3993
Lamb_education_Antonio,2016,gas,839629.0323
Lamb_education_Antonio,2017,electricity,261413.0406
Lamb_education_Antonio,2017,gas,739779.2769
Lamb_education_Armando,2016,electricity,436623.4066
Lamb_education_Armando,2016,gas,751100.9513
Lamb_education_Armando,2017,electricity,277106.6459
Lamb_education_Armando,2017,gas,527497.8847
Lamb_education_Augustine,2016,electricity,76831.6998
Lamb_education_Augustine,2016,gas,339185.781
Lamb_education_Augustine,2017,electricity,19035.4999
Lamb_education_Augustine,2017,gas,235310.5761
Lamb_education_Bert,2016,electricity,61220.199
Lamb_education_Bert,2016,gas,213536.257
Lamb_education_Bert,2017,electricity,42365.6297
Lamb_education_Bert,2017,gas,235424.1266
Lamb_education_Bettye,2016,electricity,118314.72
Lamb_education_Bettye,2016,gas,204766.06
Lamb_education_Bettye,2017,electricity,34988.3455
Lamb_education_Bettye,2017,gas,95497.2116
Lamb_education_Camille,2016,electricity,346836.4396
Lamb_education_Camille,2016,gas,637493.4136
Lamb_education_Camille,2017,electricity,42465.952900000004
Lamb_education_Camille,2017,gas,333581.8539
Lamb_education_Carlton,2016,electricity,121639.6008
Lamb_education_Carlton,2017,electricity,76889.2221
Lamb_education_Chet,2016,electricity,28803.299899999998
Lamb_education_Chet,2016,gas,83143.31999999999
Lamb_education_Chet,2017,electricity,10094.6462
Lamb_education_Chet,2017,gas,62057.8381
Lamb_education_Daniel,2016,electricity,81088.347
Lamb_education_Daniel,2016,gas,88738.461
Lamb_education_Daniel,2017,electricity,55741.4049
Lamb_education_Daniel,2017,gas,58512.308
Lamb_education_Darrel,2016,electricity,433400.4003
Lamb_education_Darrel,2016,gas,990302.214
Lamb_education_Darrel,2017,electricity,296643.5546
Lamb_education_Darrel,2017,gas,663990.2872
Lamb_education_Debby,2016,electricity,105953.5999
Lamb_education_Debby,2016,gas,1045.804
Lamb_education_Debby,2017,electricity,40061.3731
Lamb_education_Debby,2017,gas,150.792
Lamb_education_Dolly,2016,electricity,49075.9005
Lamb_education_Dolly,2016,gas,176578.116
Lamb_education_Dolly,2017,electricity,27965.1395
Lamb_education_Dolly,2017,gas,166840.179
Lamb_education_Domitila,2016,electricity,622747.1011
Lamb_education_Domitila,2016,gas,1045528.2521
Lamb_education_Domitila,2017,electricity,359710.7018
Lamb_education_Domitila,2017,gas,611147.0412
Lamb_education_Dwayne,2016,electricity,62236.002
Lamb_education_Dwayne,2016,gas,66558.822
Lamb_education_Dwayne,2017,electricity,43948.4476
Lamb_education_Dwayne,2017,gas,51625.4034
Lamb_education_Ellen,2016,electricity,64173.0001
Lamb_education_Ellen,2016,gas,230336.8113
Lamb_education_Ellen,2017,electricity,20534.7171
Lamb_education_Ellen,2017,gas,157107.807
Lamb_education_Emery,2016,electricity,451854.4976
Lamb_education_Emery,2016,gas,337023.249
Lamb_education_Emery,2017,electricity,235820.9572
Lamb_education_Emery,2017,gas,611079.8296
Lamb_education_Emilie,2016,electricity,44571.6003
Lamb_education_Emilie,2016,gas,131041.742
Lamb_education_Emilie,2017,electricity,36069.7334
Lamb_education_Emilie,2017,gas,86893.2626
Lamb_education_Eula,2016,electricity,13657.8797
Lamb_education_Eula,2016,gas,417708.921
Lamb_education_Eula,2017,electricity,14401.6935
Lamb_education_Eula,2017,gas,294640.9466
Lamb_education_Faith,2016,electricity,79200.199
Lamb_education_Faith,2016,gas,169907.226
Lamb_education_Faith,2017,electricity,53773.6916
Lamb_education_Faith,2017,gas,136789.569
Lamb_education_Felicia,2016,electricity,52339.5994
Lamb_education_Felicia,2016,gas,223415.557
Lamb_education_Felicia,2017,electricity,23228.246
Lamb_education_Felicia,2017,gas,162570.049
Lamb_education_Felipe,2016,electricity,295612.5
Lamb_education_Felipe,2016,gas,329927.973
Lamb_education_Felipe,2017,electricity,182551.2986
Lamb_education_Felipe,2017,gas,308866.6513
Lamb_education_Fred,2016,electricity,87450.0001
Lamb_education_Fred,2016,gas,316431.112
Lamb_education_Fred,2017,electricity,57406.8727
Lamb_education_Fred,2017,gas,180399.381
Lamb_education_Freddy,2016,electricity,38526.0008
Lamb_education_Freddy,2016,gas,127116.251
Lamb_education_Freddy,2017,electricity,8813.4956
Lamb_education_Freddy,2017,gas,90438.618
Lamb_education_Gabriel,2016,electricity,101239.3002
Lamb_education_Gabriel,2016,gas,174114.26
Lamb_education_Gabriel,2017,electricity,22711.4704
Lamb_education_Gabriel,2017,gas,101325.0154
Lamb_education_Gabrielle,2016,electricity,59094.175
Lamb_education_Gabrielle,2016,gas,60508.221
Lamb_education_Gabrielle,2017,electricity,23652.7511
Lamb_education_Gabrielle,2017,gas,38003.2705
Lamb_education_Garry,2016,electricity,105519.8004
Lamb_education_Garry,2016,gas,249657.853
Lamb_education_Garry,2017,electricity,14689.0823
Lamb_education_Garry,2017,gas,182710.0711
Lamb_education_Harold,2016,electricity,60751.8022
Lamb_education_Harold,2016,gas,131176.127
Lamb_education_Harold,2017,electricity,11320.3355
Lamb_education_Harold,2017,gas,90186.213
Lamb_education_Heidi,2016,electricity,87159.0015
Lamb_education_Heidi,2016,gas,208481.8575
Lamb_education_Heidi,2017,electricity,37335.1564
Lamb_education_Heidi,2017,gas,155744.084
Lamb_education_Hellen,2016,electricity,33072.0003
Lamb_education_Hellen,2016,gas,160612.13
Lamb_education_Hellen,2017,electricity,25219.9194
Lamb_education_Hellen,2017,gas,115530.0456
Lamb_education_Hilary,2016,electricity,52197.999
Lamb_education_Hilary,2016,gas,146005.525
Lamb_education_Hilary,2017,electricity,15349.253200000001
Lamb_education_Hilary,2017,gas,81578.176
Lamb_education_Hillary,2016,electricity,68239.7004
Lamb_education_Hillary,2016,gas,136619.024
Lamb_education_Hillary,2017,electricity,11216.2606
Lamb_education_Hillary,2017,gas,105575.901
Lamb_education_Hubert,2016,electricity,105845.3588
Lamb_education_Hubert,2017,electricity,20935.439300000002
Lamb_education_Hui,2016,electricity,147077.3007
Lamb_education_Hui,2016,gas,284166.316
Lamb_education_Hui,2017,electricity,42809.8343
Lamb_education_Hui,2017,gas,211071.5554
Lamb_education_Ira,2016,electricity,36130.6008
Lamb_education_Ira,2016,gas,51591.088
Lamb_education_Ira,2017,electricity,10249.0677
Lamb_education_Ira,2017,gas,42271.502
Lamb_education_Isabelle,2016,electricity,166461.2992
Lamb_education_Isabelle,2016,gas,414178.301
Lamb_education_Isabelle,2017,electricity,42894.4628
Lamb_education_Isabelle,2017,gas,271320.1131
Lamb_education_Jane,2016,electricity,115034.2991
Lamb_education_Jane,2016,gas,257895.703
Lamb_education_Jane,2017,electricity,47241.2441
Lamb_education_Jane,2017,gas,175573.3887
Lamb_education_Junior,2016,electricity,495586.5979
Lamb_education_Junior,2016,gas,33323.551
Lamb_education_Junior,2017,electricity,281212.3729
Lamb_education_Junior,2017,gas,29104.626
Lamb_education_Kasha,2016,electricity,70296.2003
Lamb_education_Kasha,2016,gas,175886.219
Lamb_education_Kasha,2017,electricity,23869.3377
Lamb_education_Kasha,2017,gas,118030.968
Lamb_education_Kayla,2016,electricity,90257.301
Lamb_education_Kayla,2016,gas,225073.432
Lamb_education_Kayla,2017,electricity,42412.231
Lamb_education_Kayla,2017,gas,188152.96
Lamb_education_Larissa,2016,electricity,83748.8008
Lamb_education_Larissa,2016,gas,139470.058
Lamb_education_Larissa,2017,electricity,31422.7586
Lamb_education_Larissa,2017,gas,106395.1058
Lamb_education_Lawrence,2016,electricity,82313.2941
Lamb_education_Lawrence,2016,gas,111856.385
Lamb_education_Lawrence,2017,electricity,45200.8224
Lamb_education_Lawrence,2017,gas,67721.743
Lamb_education_Lazaro,2016,electricity,227636.3188
Lamb_education_Lazaro,2016,gas,511414.999
Lamb_education_Lazaro,2017,electricity,118116.1394
Lamb_education_Lazaro,2017,gas,378538.8805
Lamb_education_Lemuel,2016,electricity,103332.1995
Lamb_education_Lemuel,2016,gas,148810.547
Lamb_education_Lemuel,2017,electricity,35069.4106
Lamb_education_Lemuel,2017,gas,100561.449
Lamb_education_Leopoldo,2016,electricity,82418.9994
Lamb_education_Leopoldo,2016,gas,429302.277
Lamb_education_Leopoldo,2017,electricity,29677.395
Lamb_education_Leopoldo,2017,gas,262142.582
Lamb_education_Logan,2016,electricity,38821.8004
Lamb_education_Logan,2017,electricity,17227.673
Lamb_education_Lucas,2016,electricity,62043.4563
Lamb_education_Lucas,2016,gas,191310.163
Lamb_education_Lucas,2017,electricity,17828.9426
Lamb_education_Lucas,2017,gas,98872.6865
Lamb_education_Luz,2016,electricity,817641.1036
Lamb_education_Luz,2016,gas,142668.0383
Lamb_education_Luz,2017,electricity,525592.9613
Lamb_education_Luz,2017,gas,344002.171
Lamb_education_Mae,2016,electricity,602418.297
Lamb_education_Mae,2016,gas,962233.209
Lamb_education_Mae,2017,electricity,300378.778
Lamb_education_Mae,2017,gas,987764.3144
Lamb_education_Manuel,2016,electricity,127220.8008
Lamb_education_Manuel,2017,electricity,27474.9781
Lamb_education_Marc,2016,electricity,99868.1004
Lamb_education_Marc,2017,electricity,51015.1565
Lamb_education_Maritza,2016,electricity,59664.3002
Lamb_education_Maritza,2016,gas,315392.652
Lamb_education_Maritza,2017,electricity,41370.1735
Lamb_education_Maritza,2017,gas,234036.1096
Lamb_education_Marty,2016,electricity,58958.5008
Lamb_education_Marty,2016,gas,78122.844
Lamb_education_Marty,2017,electricity,20927.0516
Lamb_education_Marty,2017,gas,55119.926
Lamb_education_Maxwell,2016,electricity,77848.1007
Lamb_education_Maxwell,2016,gas,204518.713
Lamb_education_Maxwell,2017,electricity,18114.9696
Lamb_education_Maxwell,2017,gas,124472.0928
Lamb_education_Mckenzie,2016,electricity,418278.197
Lamb_education_Mckenzie,2016,gas,1125914.389
Lamb_education_Mckenzie,2017,electricity,252683.1789
Lamb_education_Mckenzie,2017,gas,863683.66
Lamb_education_Moses,2016,electricity,67095.8012
Lamb_education_Moses,2016,gas,120128.975
Lamb_education_Moses,2017,electricity,46797.2375
Lamb_education_Moses,2017,gas,82737.871
Lamb_education_Nathan,2016,electricity,51757.3012
Lamb_education_Nathan,2016,gas,238805.0267
Lamb_education_Nathan,2017,electricity,19146.2065
Lamb_education_Nathan,2017,gas,174598.7786
Lamb_education_Nichol,2016,electricity,21341.8007
Lamb_education_Nichol,2016,gas,335020.854
Lamb_education_Nichol,2017,electricity,4546.075
Lamb_education_Nichol,2017,gas,251844.2787
Lamb_education_Norris,2016,electricity,105841.5994
Lamb_education_Norris,2016,gas,344423.918
